1497259960640921681	1497259960.64	0.329891250074	0.135193233964	
1497259960742125087	1497259960.74	0.326333827403	0.158158892222	
1497259960846862867	1497259960.85	0.321161211964	0.189108787932	
1497259960949540461	1497259960.95	0.317363785386	0.225145082803	
1497259976547369641	1497259976.55	"1/0"	"1/0"	"1/0"	"1/0"	0.861529295178	1.26139381697	
1497259976646971091	1497259976.65	"1/0"	"1/0"	"1/0"	"1/0"	0.862265447799	1.20581589873	
1497259976748829591	1497259976.75	"1/0"	"1/0"	"1/0"	"1/0"	0.863092710693	1.14512337918	
1497259976849593965	1497259976.85	"1/0"	"1/0"	"1/0"	"1/0"	0.865372574883	1.0829614487	
1497259976948927660	1497259976.95	"1/0"	"1/0"	"1/0"	"1/0"	0.871168494566	1.01632412844	
1497259977049991305	1497259977.05	"1/0"	"1/0"	"1/0"	"1/0"	0.875656663899	0.957555675905	
1497259977150567258	1497259977.15	"1/0"	"1/0"	"1/0"	"1/0"	0.879903693532	0.908244667841	
1497259977250115436	1497259977.25	"1/0"	"1/0"	"1/0"	"1/0"	0.881175811813	0.870335184142	
1497259977350245189	1497259977.35	"1/0"	"1/0"	"1/0"	"1/0"	0.864083597864	0.775303230402	
1497259977451530454	1497259977.45	"1/0"	"1/0"	"1/0"	"1/0"	0.851616894774	0.720951723711	
1497259977550347173	1497259977.55	"1/0"	"1/0"	"1/0"	"1/0"	0.845339501644	0.664782755563	
1497259977650263245	1497259977.65	"1/0"	"1/0"	"1/0"	"1/0"	0.844710980497	0.608425283396	
1497259977752738525	1497259977.75	"1/0"	"1/0"	"1/0"	"1/0"	0.845455275836	0.553203653355	
1497259977851110986	1497259977.85	"1/0"	"1/0"	"1/0"	"1/0"	0.848626975323	0.493865220544	
1497259977953545417	1497259977.95	"1/0"	"1/0"	"1/0"	"1/0"	0.856074913858	0.422568288844	
1497259978054307602	1497259978.05	"1/0"	"1/0"	"1/0"	"1/0"	0.860802062475	0.33950873682	
1497259978156285334	1497259978.16	"1/0"	"1/0"	"1/0"	"1/0"	0.864007981127	0.254810360883	
1497259978256960965	1497259978.26	"1/0"	"1/0"	"1/0"	"1/0"	0.865274345843	0.201638724591	
1497259978361953031	1497259978.36	"1/0"	"1/0"	"1/0"	"1/0"	0.866786574748	0.140511340214	
1497259978457756560	1497259978.46	"1/0"	"1/0"	"1/0"	"1/0"	0.868891997332	0.0958744714702	
1497259978559100507	1497259978.56	"1/0"	"1/0"	"1/0"	"1/0"	0.868355549422	0.0481097750928	
1497259978657489578	1497259978.66	"1/0"	"1/0"	"1/0"	"1/0"	0.866446565129	-0.0017304149008	
1497259978760268345	1497259978.76	"1/0"	"1/0"	"1/0"	"1/0"	0.86259450418	-0.0465633949446	
1497259978859401560	1497259978.86	"1/0"	"1/0"	"1/0"	"1/0"	0.861682115696	-0.0825000747425	
1497259978959306883	1497259978.96	"1/0"	"1/0"	"1/0"	"1/0"	0.861682115696	-0.0825000747425	
1497259979058912971	1497259979.06	"1/0"	"1/0"	"1/0"	"1/0"	0.861682115696	-0.0825000747425	
1497259979161770527	1497259979.16	"1/0"	"1/0"	"1/0"	"1/0"	0.861682115696	-0.0825000747425	
