1497264658926538220	1497264658.93	"1/0"	"1/0"	0.262655267715	2.42600011826	
1497264659091393819	1497264659.09	"1/0"	"1/0"	0.296942867097	2.46000003815	
1497264659091393819	1497264659.09	"1/0"	"1/0"	0.296942867097	2.46000003815	
1497264659258409880	1497264659.26	"1/0"	"1/0"	0.370520014763	2.4960000515	
1497264659390507344	1497264659.39	"1/0"	"1/0"	0.473749561764	2.55100011826	
1497264659390507344	1497264659.39	"1/0"	"1/0"	0.473749561764	2.55100011826	
1497264659558416706	1497264659.56	"1/0"	"1/0"	0.60712387312	2.57000017166	
1497264659726383502	1497264659.73	"1/0"	"1/0"	0.708794312704	2.53200006485	
1497264659726383502	1497264659.73	"1/0"	"1/0"	0.708794312704	2.53200006485	
1497264659858406648	1497264659.86	"1/0"	"1/0"	0.791274309158	2.4960000515	
1497264659858406648	1497264659.86	"1/0"	"1/0"	0.791274309158	2.4960000515	
1497264660026361652	1497264660.03	"1/0"	"1/0"	0.872417227881	2.37600016594	
1497264660026361652	1497264660.03	"1/0"	"1/0"	0.872417227881	2.37600016594	
1497264660026361652	1497264660.03	"1/0"	"1/0"	0.872417227881	2.37600016594	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
1497264660358433299	1497264660.36	"1/0"	"1/0"	0.774611502148	2.40900015831	
