1496663792677940449 1496663792.68 "1/0" "1/0" "1/0" "1/0" -0.422767 2.14672
1496663792756541864 1496663792.76 "1/0" "1/0" "1/0" "1/0" -0.420214 2.14532
1496663792876181629 1496663792.88 "1/0" "1/0" "1/0" "1/0" -0.350961 2.14705
1496663792981826881 1496663792.98 "1/0" "1/0" "1/0" "1/0" -0.320139 2.14787
1496663793061075192 1496663793.06 "1/0" "1/0" "1/0" "1/0" -0.303118 2.148
1496663793181646524 1496663793.18 "1/0" "1/0" "1/0" "1/0" -0.276026 2.14478
1496663793272692039 1496663793.27 "1/0" "1/0" "1/0" "1/0" -0.228065 2.13643
1496663793392152286 1496663793.39 "1/0" "1/0" "1/0" "1/0" -0.178135 2.12783
1496663793471856026 1496663793.47 "1/0" "1/0" "1/0" "1/0" -0.136362 2.12242
1496663793575948714 1496663793.58 "1/0" "1/0" "1/0" "1/0" -0.10168 2.11472
1496663793655962280 1496663793.66 "1/0" "1/0" "1/0" "1/0" -0.0844627 2.11037
1496663793775838448 1496663793.78 "1/0" "1/0" "1/0" "1/0" -0.0781569 2.1069
1496663793879862027 1496663793.88 "1/0" "1/0" "1/0" "1/0" -0.0748985 2.10763
1496663793959851573 1496663793.96 "1/0" "1/0" "1/0" "1/0" -0.0726066 2.10758
1496663794079753993 1496663794.08 "1/0" "1/0" "1/0" "1/0" -0.0652503 2.10546
1496663794184202112 1496663794.18 "1/0" "1/0" "1/0" "1/0" -0.0652503 2.10546
1496663794264707935 1496663794.26 "1/0" "1/0" 0.14589 2.11845 "1/0" "1/0" -0.0652503 2.10546
1496663794384962494 1496663794.38 "1/0" "1/0" 0.175891 2.10771 "1/0" "1/0" -0.0652503 2.10546
1496663794485208197 1496663794.49 "1/0" "1/0" 0.174246 2.09818 "1/0" "1/0" -0.0652503 2.10546
1496663794564746855 1496663794.56 "1/0" "1/0" 0.195639 2.09315 "1/0" "1/0" -0.0652503 2.10546
1496663794684348094 1496663794.68 "1/0" "1/0" 0.191875 2.08645 "1/0" "1/0" -0.0652503 2.10546
1496663794791525564 1496663794.79 "1/0" "1/0" 0.237671 2.08344 "1/0" "1/0" -0.0652503 2.10546
1496663794867998945 1496663794.87 "1/0" "1/0" 0.26012 2.08409 "1/0" "1/0" -0.0652503 2.10546
1496663794973248862 1496663794.97 "1/0" "1/0" 0.286949 2.08651 "1/0" "1/0" -0.0652503 2.10546
1496663795053658873 1496663795.05 "1/0" "1/0" 0.291851 2.08519 "1/0" "1/0" "1/0" "1/0"
1496663795172836623 1496663795.17 "1/0" "1/0" 0.30126 2.08285 "1/0" "1/0" "1/0" "1/0"
1496663795252793605 1496663795.25 "1/0" "1/0" 0.353596 2.09299 "1/0" "1/0" "1/0" "1/0"
1496663795386032582 1496663795.39 "1/0" "1/0" 0.425102 2.09354 "1/0" "1/0" "1/0" "1/0"
1496663795465243983 1496663795.47 "1/0" "1/0" 0.459274 2.09035 "1/0" "1/0" "1/0" "1/0"
1496663795585203015 1496663795.59 "1/0" "1/0" 0.527115 2.08411 "1/0" "1/0" "1/0" "1/0"
1496663795685365237 1496663795.69 "1/0" "1/0" 0.582028 2.07549 "1/0" "1/0" "1/0" "1/0"
1496663795765732951 1496663795.77 "1/0" "1/0" 0.613283 2.07057 "1/0" "1/0" "1/0" "1/0"
1496663795885279907 1496663795.89 "1/0" "1/0" 0.662591 2.064 "1/0" "1/0" "1/0" "1/0"
1496663795989462864 1496663795.99 "1/0" "1/0" 0.692156 2.05886 "1/0" "1/0" "1/0" "1/0"
1496663796068833840 1496663796.07 "1/0" "1/0" 0.705279 2.05334 "1/0" "1/0" "1/0" "1/0"
1496663796173495451 1496663796.17 "1/0" "1/0" 0.725274 2.03679 "1/0" "1/0" "1/0" "1/0"
1496663796254554434 1496663796.25 "1/0" "1/0" 0.733248 2.02623 "1/0" "1/0" "1/0" "1/0"
1496663796373074288 1496663796.37 "1/0" "1/0" 0.744083 2.01188 "1/0" "1/0" "1/0" "1/0"
1496663796469070162 1496663796.47 "1/0" "1/0" 0.773069 1.99421 "1/0" "1/0" "1/0" "1/0"
1496663796589196091 1496663796.59 "1/0" "1/0" 0.786336 1.96261 "1/0" "1/0" "1/0" "1/0"
1496663796669153857 1496663796.67 "1/0" "1/0" 0.790646 1.93386 "1/0" "1/0" "1/0" "1/0"
1496663796789088134 1496663796.79 "1/0" "1/0" 0.800844 1.89435 "1/0" "1/0" "1/0" "1/0"
1496663796888937728 1496663796.89 "1/0" "1/0" 0.806303 1.86628 "1/0" "1/0" "1/0" "1/0"
1496663796968997223 1496663796.97 "1/0" "1/0" 0.80811 1.84974 "1/0" "1/0" "1/0" "1/0"
1496663797088358184 1496663797.09 "1/0" "1/0" 0.807976 1.8168 "1/0" "1/0" "1/0" "1/0"
1496663797190017991 1496663797.19 "1/0" "1/0" 0.804515 1.7905 "1/0" "1/0" "1/0" "1/0"
1496663797268593082 1496663797.27 "1/0" "1/0" 0.802365 1.77597 "1/0" "1/0" "1/0" "1/0"
1496663797388903828 1496663797.39 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663797489645742 1496663797.49 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663797568638768 1496663797.57 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663797688068725 1496663797.69 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663797788484577 1496663797.79 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663797868223622 1496663797.87 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663797988676551 1496663797.99 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663798084493163 1496663798.08 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
1496663798163636645 1496663798.16 "1/0" "1/0" 0.801507 1.76996 "1/0" "1/0" "1/0" "1/0"
