1 1497263026.53 0.11277 3.02424 -0.993665 1.71496
1 1497263026.63 0.081847 3.02863 -0.941747 1.71506
1 1497263026.73 0.0400047 3.03356 -0.889938 1.69852
1 1497263026.83 -0.0127342 3.04032 -0.845983 1.70061
1 1497263026.93 -0.0660395 3.04818 -0.811872 1.72288
1 1497263027.03 -0.113548 3.05726 -0.791031 1.70469
1 1497263027.13 -0.138566 3.06485 -0.777837 1.7205
1 1497263027.23 -0.151848 3.06964 -0.772393 1.73655
1 1497263027.33 -0.156707 3.07323 -0.771009 1.7359
1 1497263027.43 -0.159702 3.07757 -0.764506 1.73742
1 1497263027.53 -0.161184 3.08062 -0.750997 1.73317
1 1497263027.63 -0.175742 3.08364 -0.728082 1.73776
1 1497263027.73 -0.200527 3.08518 -0.690331 1.72724
1 1497263027.83 -0.236816 3.08594 -0.642997 1.72705
1 1497263027.93 -0.278257 3.08748 -0.594591 1.72772
1 1497263028.03 -0.318811 3.08894 -0.555595 1.72275
1 1497263028.13 -0.356573 3.09072 -0.529354 1.72152
1 1497263028.23 -0.380719 3.09333 -0.51684 1.72048
1 1497263028.33 -0.390769 3.09593 -0.516873 1.71335
1 1497263028.43 -0.38923 3.09669 -0.519398 1.71701
1 1497263028.53 -0.387615 3.09774 -0.518821 1.72136
1 1497263028.63 -0.390936 3.09796 -0.511806 1.71166
1 1497263028.73 -0.406178 3.09604 -0.49611 1.70388
1 1497263028.83 -0.429464 3.09147 -0.474626 1.69909
1 1497263028.93 -0.462231 3.08645 -0.439703 1.68725
1 1497263029.03 -0.504514 3.08118 -0.38909 1.66942
1 1497263029.13 -0.548652 3.07792 -0.334134 1.70795
1 1497263029.23 -0.580649 3.07714 -0.299001 1.68828
1 1497263029.33 -0.598979 3.07869 -0.277614 1.68315
1 1497263029.43 -0.608637 3.08065 -0.268067 1.68196
1 1497263029.53 -0.611211 3.08289 -0.267186 1.70233
1 1497263029.63 -0.618879 3.08551 -0.276919 1.70303
1 1497263029.73 -0.639169 3.08732 -0.286551 1.68861
1 1497263029.83 -0.668606 3.08663 -0.279952 1.6915
1 1497263029.93 -0.705266 3.08368 -0.260681 1.67785
1 1497263030.03 -0.751497 3.08127 -0.229276 1.68972
1 1497263030.13 -0.797125 3.07939 -0.189665 1.69449
1 1497263030.23 -0.833952 3.07872 -0.138438 1.70146
1 1497263030.33 -0.858068 3.07767 -0.0836037 1.70839
1 1497263030.43 -0.873537 3.07504 -0.0440964 1.69013
1 1497263030.53 -0.877066 3.07183 -0.0170417 1.70032
1 1497263030.63 -0.881363 3.0691 -0.002671 1.69437
1 1497263030.73 -0.892896 3.06521 0.00384772 1.7023
1 1497263030.83 -0.922009 3.0592 0.00809574 1.70769
1 1497263030.93 -0.958548 3.04973 0.012774 1.70198
1 1497263031.03 -1.0065 3.0376 0.0249196 1.70968
1 1497263031.13 -1.06028 3.02568 0.0448849 1.69016
1 1497263031.23 -1.11036 3.01441 0.0807831 1.68788
1 1497263031.33 -1.14996 3.0025 0.133488 1.68396
1 1497263031.43 -1.1742 2.98765 0.197723 1.69739
1 1497263031.53 -1.18584 2.96826 0.256529 1.72681
1 1497263031.63 -1.18797 2.94441 0.290402 1.69184
1 1497263031.73 -1.19282 2.9193 0.317674 1.70557
1 1497263031.83 -1.21447 2.89419 0.331911 1.7174
1 1497263031.93 -1.25035 2.86563 0.33606 1.71595
1 1497263032.03 -1.29642 2.83047 0.347607 1.71958
1 1497263032.13 -1.35473 2.7918 0.360734 1.7219
1 1497263032.23 -1.41981 2.75228 0.378512 1.70605
1 1497263032.33 -1.47773 2.70954 0.404729 1.69818
1 1497263032.43 -1.51705 2.65727 0.444076 1.68928
1 1497263032.53 -1.54988 2.59458 0.500591 1.6695
1 1497263032.63 -1.57272 2.51967 0.565293 1.68229
1 1497263032.73 -1.5881 2.43366 0.614525 1.67464
1 1497263032.83 -1.6018 2.3453 0.648596 1.67494
1 1497263032.93 -1.61655 2.26389 0.671481 1.68056
1 1497263033.03 -1.63636 2.18464 0.683545 1.68806
1 1497263033.13 -1.661 2.10239 0.6907 1.6913
1 1497263033.23 -1.69299 2.01262 0.700443 1.70991
1 1497263033.33 -1.7281 1.91379 0.710413 1.70867
1 1497263033.43 -1.76466 1.81145 0.726344 1.74192
1 1497263033.53 -1.78822 1.71511 0.748567 1.70046
1 1497263033.63 -1.79604 1.62527 0.790228 1.6978
1 1497263033.73 -1.79181 1.53693 0.851907 1.7267
1 1497263033.83 -1.77366 1.44888 0.918876 1.69968
1 1497263033.93 -1.74478 1.36249 0.973466 1.70428
1 1497263034.03 -1.71278 1.27943 1.00538 1.66044
1 1497263034.13 -1.68815 1.20064 1.02784 1.6827
1 1497263034.23 -1.66271 1.12311 1.03281 1.64721
1 1497263034.33 -1.6328 1.04416 1.02922 1.65968
1 1497263034.43 -1.5984 0.957348 1.02348 1.61986
1 1497263034.53 -1.55846 0.865066 1.02184 1.63202
1 1497263034.63 -1.50957 0.782338 1.03994 1.77039
1 1497263034.73 -1.4579 0.701263 1.03849 1.72835
1 1497263034.83 -1.38932 0.636693 1.03849 1.72835
1 1497263034.93 -1.30291 0.588368 1.03849 1.72835
1 1497263035.03 -1.19868 0.568425 1.03849 1.72835
1 1497263035.13 -1.0871 0.558382 1.09761 1.52248
1 1497263035.23 -0.978939 0.555008 1.11449 1.48187
1 1497263035.33 -0.876709 0.54425 1.12557 1.48987
1 1497263035.43 -0.772446 0.532602 1.16465 1.41168
1 1497263035.53 -0.66187 0.515622 1.20265 1.36367
1 1497263035.63 -0.544338 0.496355 1.23994 1.34778
1 1497263035.73 -0.428591 0.486819 1.28064 1.3447
1 1497263035.83 -0.323929 0.491268 1.34203 1.26065
1 1497263035.93 -0.219414 0.49664 1.38214 1.23881
1 1497263036.03 -0.1098 0.496985 1.31635 1.38502
1 1497263036.13 0.00445598 0.485318 1.42265 1.19063
1 1497263036.23 0.119334 0.462372 1.4326 1.1625
1 1497263036.33 0.21842 0.427789 1.432 1.12051
1 1497263036.43 0.296751 0.381182 1.43464 1.07516
1 1497263036.53 0.364446 0.322944 1.43158 1.02518
1 1497263036.63 0.418158 0.243836 1.43465 0.979646
1 1497263036.73 0.467853 0.157139 1.43575 0.932499
1 1497263036.83 0.517808 0.0816439 1.43666 0.886776
1 1497263036.93 0.558592 0.0225437 1.43801 0.850878
1 1497263037.03 0.592783 -0.0130486 1.43625 0.815245
1 1497263037.13 0.623942 -0.0354423 1.4375 0.792845
