1497260322297564579	1497260322.3	0.352165788768	0.0662181366825	
1497260334238951986	1497260334.24	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.44854223335	1.73996854147	
1497260334341099883	1497260334.34	0.71523926036	1.34271603622	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260334435713285	1497260334.44	0.760108696273	1.30947178396	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260334534694943	1497260334.53	0.802056636791	1.26757191343	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260334639591373	1497260334.64	0.850357334287	1.22301229425	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260334740416337	1497260334.74	0.893407812249	1.17731135296	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260334841958349	1497260334.84	0.929425002519	1.13798079036	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260334941215366	1497260334.94	0.959074739313	1.10691390923	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335037673774	1497260335.04	0.959074739313	1.10691390923	0.44854223335	1.73996854147	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335141576109	1497260335.14	0.959074739313	1.10691390923	0.44854223335	1.73996854147	"1/0"	"1/0"	0.888196288669	0.949056899669	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335241649098	1497260335.24	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.883636823732	0.907942067869	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335339185727	1497260335.34	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.882378437519	0.868821926501	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335440924245	1497260335.44	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.882661406244	0.827968605303	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335540588407	1497260335.54	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.884318183579	0.77965163042	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335639630793	1497260335.64	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.887384130679	0.722630412039	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335742715425	1497260335.74	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.892137275553	0.644190875394	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335842559074	1497260335.84	0.959074739313	1.10691390923	"1/0"	"1/0"	"1/0"	"1/0"	0.895908587565	0.560367221021	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260335942484346	1497260335.94	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.897306875813	0.479686071079	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336045551589	1497260336.05	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.896050317417	0.426792556557	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336144668107	1497260336.14	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.894881431103	0.368785094885	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336243635777	1497260336.24	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.890907592335	0.317523984973	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336343519719	1497260336.34	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.880964676866	0.266928119227	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336439962103	1497260336.44	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.871486284642	0.221304160489	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336540402170	1497260336.54	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.866285136726	0.143517652136	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336646601694	1497260336.65	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.858343039433	0.0823890745405	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336745178039	1497260336.75	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.854614028091	0.0414940195772	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336846514689	1497260336.85	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.852255998451	0.00384719228564	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260336944793284	1497260336.94	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.849099140704	-0.03074502411	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260337046808555	1497260337.05	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.846264215185	-0.0618095714707	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260337144700804	1497260337.14	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.846264215185	-0.0618095714707	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260337244168706	1497260337.24	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.846264215185	-0.0618095714707	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260337343631127	1497260337.34	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.846264215185	-0.0618095714707	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1497260337445561824	1497260337.45	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.846264215185	-0.0618095714707	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
